Ticker,Weight,Growth,Volatility
AIZ,9818974208,-1.9041668117459676,0.08579278766425054
T,156741451776,1.6744214434956395,0.05926152997679882
ATO,21457856512,3.3109062591482887,0.044890133693644974
ADSK,59282210816,7.591813095916831,0.07533543245856192
ADP,116401700864,3.566899096653542,0.043901702767402524
AZO,52505976832,-0.5899667396050312,0.06799563587274497
AVB,31074412544,-3.099918099640993,0.05083875607312634
AVY,17268127744,-2.331721957597411,0.08911452542186729
AXON,32269471744,17.179388311815785,0.0898226980862178
BKR,37475729408,11.190265988241583,0.1024282562584382
BALL,19446372352,-0.35775914396984126,0.06604000066595672
BAC,309840052224,1.165439752333663,0.06200343379304126
BAX,18937806848,-5.378538452644807,0.10076953252147434
BDX,68552085504,-0.021078767178359048,0.044283035762246375
BBY,21113909248,0.2446788685130699,0.07333900260812955
TECH,11698555904,2.2888078924920996,0.12634514114186046
BIIB,26554183680,-8.516084135523037,0.07320274453655538
BLK,140583845888,8.101920938220344,0.055367794755618274
BX,182526033920,6.918507457505033,0.08576874528638984
BK,54018523136,8.092137667982996,0.04779974348092306
BA,95298879488,-5.07029008651736,0.0906357037767389
BKNG,141914832896,11.314823604093746,0.06601744209895379
BWA,7899028480,5.474450056530145,0.11692727298711364
BSX,126410555392,3.859642774492733,0.03898858557374344
BMY,106397949952,8.206184623167687,0.07653911016562243
AVGO,844113969152,28.341135014595647,0.13976088597607014
BR,25342052352,2.924283807544977,0.04669792204526912
BRO,30023718912,1.4751241431642774,0.0767618569666109
BLDR,22491924480,16.237358650041664,0.10632990100896098
BG,13915794432,-0.6874245023886978,0.07612747343314276
BXP,14328504320,8.909818095937322,0.07538433368543182
CHRW,12658354176,6.787375710957741,0.06920049146453282
CDNS,73972473856,6.858904515384815,0.10177538129631478
CZR,9354455040,20.111115773518883,0.11920519886655723
CPT,12795132928,-1.096275827893386,0.053240274510910277
CPB,14180901888,-8.059531983699285,0.0719745066645929
COF,57087471616,4.838705190149542,0.12276440471656934
CAH,27249760256,-0.15957473431378266,0.04848427363087438
KMX,11174667264,-10.541982251698116,0.11906854858862301
CCL,25320710144,17.71678122854902,0.12513331425448965
CARR,72978464768,14.293782696344179,0.06617207490900537
CTLT,11023937536,1.402103412998382,0.02238405045819411
CAT,188121022464,16.14177389859127,0.09961399339915125
CBOE,21713647616,-1.8075102354607218,0.06502768276908655
CBRE,37087342592,5.006070220479966,0.062653250875262
CDW,29868929024,4.422341107544108,0.08330355907239302
CE,14136577024,7.494187626055206,0.14093595036083628
COR,43280527360,-6.646091955283548,0.055206749507879384
CNC,37526978560,0.705815959694738,0.07299193450808761
CNP,19206217728,7.515503383473662,0.0647095350296087
CF,15661564928,10.628260746974785,0.07960096829744125
CRL,9646163968,-0.7068461974751311,0.0935181873860985
SCHW,118724173824,2.9995290504551697,0.06678138597915396
CHTR,46719123456,0.7572932775554221,0.09095912409226417
CVX,269944061952,6.022805961825186,0.06491242340978484
CMG,79402442752,6.796829184899898,0.08283535997239078
CB,113124548608,-4.188918631283546,0.07220635571024311
CHD,24501086208,-5.227269623890351,0.06265943915375516
CI,96145285120,-3.82539449012661,0.055444062258361966
CINF,20917411840,-2.6114761809938556,0.0739836749164229
CTAS,83490963456,2.902878919024202,0.0557010609640187
CSCO,210431197184,8.275151367890103,0.04271948008876791
C,120649277440,6.214310893593781,0.09711327677942028
CFG,18474442752,-0.5790148951731334,0.08887074134387234
CLX,19761068032,-3.2748206792063987,0.05146433496236611
CME,79826296832,1.4368076718741634,0.04468401365356537
CMS,20902068224,1.2297431139253332,0.038967124970028695
KO,298156818432,-3.7160726870536975,0.04045451058566431
CTSH,37846429696,0.0,0.055413612905314054
CL,82182610944,-6.096535096710464,0.049772668461219596
CMCSA,158578884608,3.096675489514385,0.06449058742505592
CAG,13936371712,-11.056962734255864,0.11647364644955215
COP,128666509312,4.924246830279131,0.10791691619359953
ED,35345072128,-2.5202858135068613,0.0496221878866906
STZ,43786076160,-3.890148882211137,0.07911435134508782
CEG,87362183168,59.72445550713448,0.27382551436308383
COO,21032865792,-2.2401168159682388,0.045839549170071985
CPRT,52441341952,10.157832140346283,0.05778289491230491
GLW,38155706368,8.835730593182149,0.05974757040226232
CPAY,23403085824,9.64866761581565,0.06560567599841848
CTVA,39381929984,1.953405318084571,0.06364137166529511
CSGP,30797748224,-5.507352345839797,0.09477944249430681
COST,394568269824,-0.6770859006057425,0.057547832592279184
CTRA,18060464128,7.149127730959432,0.062227094794837186
CRWD,71824367616,18.829591852457696,0.13815279029813593
CCI,48714960896,-4.628213713658064,0.0773771242633471
CSX,65665122304,0.3258312079992036,0.06824028534806184
CMI,45172387840,11.05083658325682,0.07157960408265668
CVS,82900885504,16.699132462066494,0.08039096692786313
DHR,194138079232,-1.5672484663265693,0.06703400818074637
DRI,18697775104,1.544252482462033,0.12240184898366917
DVA,12949965824,2.735623309424445,0.0841669811285897
DAY,9565049856,6.4953327539326935,0.07469394698308233
DECK,24689860608,8.673625544205228,0.12530416155479474
DE,109516611584,3.3700868793016934,0.05718518665002743
DELL,85594374144,15.147795833395175,0.13480589972390156
DAL,32671109120,15.888275133291705,0.11725281890197395
DVN,27436234752,0.6763255289298706,0.1111557574242681
DXCM,27822475264,-0.40166229088251776,0.09724957698572942
FANG,56724623360,8.124544954591034,0.14811667193460337
DLR,52845260800,5.986341677134479,0.07839148451024264
DFS,35674820608,6.570160043900633,0.1326830789517405
DG,18373900288,3.173622608406786,0.09409112337093681
DLTR,14937645056,3.055480931379128,0.12305038153906141
D,47660068864,-0.9761156859330492,0.049262163748446205
DPZ,14379231232,-2.1444234784591267,0.07280457222034149
DOV,25726640128,4.62295505655834,0.06220910266406893
DOW,37296005120,3.723196639021141,0.08623837213460224
DHI,60436619264,-1.087888491063494,0.08324989808473349
DTE,25976870912,0.6900983721693504,0.045463730868590554
DUK,85459591168,-5.53943776912239,0.05712824963375936
DD,35269980160,6.184019544138868,0.0789715450169333
EMN,12652431360,10.468313726363258,0.08246490664944046
ETN,133594390528,15.9651603116678,0.07642515284907954
EBAY,32846129152,13.023721729806978,0.08251448751611164
ECL,71879983104,1.3764567768274603,0.04244366956594265
EIX,32782565376,-1.3938866294434202,0.050420313417217144
EW,41288495104,4.306805464137375,0.10138356278015402
EA,37867786240,-0.6722115039423825,0.058531789421946374
ELV,113501241344,-9.967622153676889,0.04510211279186578
EMR,62588239872,9.88149845044686,0.08056682699610174
ENPH,14106909696,1.0966588153899044,0.15120952754052971
ETR,27911360512,6.842924396864411,0.04900897543968987
EOG,74128375808,8.19086731716805,0.09343727455042405
EPAM,11112650752,-5.3075891231156005,0.07253711842666948
EQT,22020655104,16.170479072661557,0.0848802997807922
EFX,35430563840,-3.715665545667282,0.08004229742552611
EQIX,82840461312,4.8942080512255055,0.060526453992739856
EQR,28477597696,-2.969368539078603,0.05579781565647072
ERIE,27760709632,5.506870533637626,0.08912774202147665
ESS,19177199616,-3.856016423044744,0.06603574715354221
EL,33711251456,8.054308715961806,0.16378659894495515
EG,16172605440,-3.433925483077379,0.12268899793169856
EVRG,13765285888,-0.9596261243148267,0.0403386651242696
ES,22772572160,-6.376721265901112,0.05004287711979265
EXC,39629803520,2.2721432442971357,0.05725466079827983
EXPE,19780698112,14.36850538174938,0.07632441192803183
EXPD,17134351360,-0.9140578865138604,0.08622801125978957
EXR,37705228288,-2.1632131512349937,0.07487964019789498
XOM,542202953728,6.112510780557828,0.09265780800606109
FFIV,12794008576,9.793428974314434,0.055933546586934
FDS,17377812480,6.512005845941372,0.08680983550721111
FICO,48781516800,11.994999521061148,0.0611265534444832
FAST,40182571008,3.054783291120859,0.0445785887774073
FRT,9243373568,-6.3780746631865375,0.046741114811605956
FDX,63866032128,-7.730319392914535,0.1998003368430605
FIS,46869577728,4.272368368172599,0.046107019617671434
FITB,28381671424,0.937507737141673,0.06532929037506026
FSLR,24154085376,9.875340241051122,0.2243463750232244
FE,24609146880,-3.9343525584758017,0.04606049849010196
FI,108201754624,8.988633600412282,0.04418709607752504
FMC,7736591360,1.4900930931054734,0.0865098774468582
F,41700372480,-1.5947474552283003,0.09309769300141585
FTNT,59494547456,3.5685757118880495,0.06602483406917835
FTV,26780143616,5.711526790560188,0.06668814362714748
FOXA,18330210304,3.7943095498171737,0.06355040537836057
FOX,18330204160,3.85548746102123,0.05914806480482161
BEN,10120011776,-1.023012088980988,0.07903126666488368
FCX,69817032704,20.27227306281843,0.15655527781545492
GRMN,31644192768,-10.008744568842044,0.10149389434693833
IT,39581614080,4.224588277715108,0.04797777964323023
GE,203275599872,13.377680254417113,0.08626851693571327
GEHC,41414680576,6.543702437847819,0.07080172303515164
GEV,72621916160,30.949899514737083,0.10639726306281783
GEN,16871539712,6.570764304725797,0.05544099971299223
GNRC,10292127744,20.179821571729278,0.13557382664592432
GD,81581580288,-1.5452990117510286,0.04604440944577793
GIS,40243474432,-3.5395922928802164,0.048926415951686834
GM,51711557632,-2.932496117298235,0.11868113409153623
GPC,18622636032,-2.1521136287759246,0.053815816770731606
GILD,106085588992,7.629153789593687,0.05816299017151769
GPN,25143463936,-10.163636641068893,0.13274943568438502
GL,9355630592,0.7739967560310673,0.09252745657797638
GDDY,22572595200,4.7425918961024855,0.0887369986301587
GS,156816801792,1.6374316638497908,0.08663720421136506
HAL,26529009664,4.776844202604582,0.11566335425912552
HIG,33878282240,-1.1034136302447437,0.05821857855194491
HAS,10052639744,6.624284398750553,0.04548928397114766
HCA,97701650432,-1.6547669652598271,0.06739108106020648
DOC,15255081984,-1.4008110153567859,0.06002258293098902
HSIC,8868292608,1.5967462387383644,0.0894977019362731
HSY,37945184256,-7.709716196283056,0.05196899594622198
HES,42316513280,6.564238931221793,0.07256304728451037
HPE,27233107968,19.14772078887504,0.15788656254459998
HLT,57710743552,8.955987615775546,0.06277256604699788
HOLX,18642151424,-2.9386869433190164,0.05866654341254461
HD,411402076160,13.312542439447627,0.04543254893992118
HON,134481895424,2.9031597890106076,0.041218581112291534
HRL,17037670400,-4.104943729685855,0.05662969022808656
HST,24961511424,4.114481859716047,0.08967317678379581
HWM,42035060736,9.926347721230448,0.0451516761605204
HPQ,34682687488,5.324750376168432,0.08825041245492374
HUBB,23679180800,16.658730309898857,0.058398849393837625
HUM,29281765376,-29.25297008396773,0.20696375375242407
HBAN,21394292736,0.47748769135611974,0.0813639340900285
HII,10113992704,-3.6714674425963127,0.07488231248752596
IBM,210592858112,12.327419293652934,0.0522597579820948
IEX,15777345536,5.700667240222345,0.056393513198928706
IDXX,39138926592,-1.0013735260992513,0.08223406037676671
ITW,75923267584,3.6394567267640974,0.05000169942130834
INCY,12661392384,5.589462955434642,0.10085768815200692
IR,39892463616,13.05889788092142,0.09081610442866828
PODD,16079588352,4.65476964402798,0.060634771438925886
INTC,99716317184,22.286313938187902,0.13987827336449238
ICE,93062676480,0.24118701113721766,0.051818127462782276
IFF,26199934976,-0.9472218598599822,0.050954923896869966
IP,16444921856,-0.5671087046887524,0.07391487884849672
IPG,11594494976,-0.6117148421632134,0.055321744147667856
INTU,171922702336,-2.1722827045605966,0.08248461158038667
ISRG,170848862208,0.29203651592765567,0.07077728333853611
IVZ,7812555776,8.976775127312226,0.09280215362259744
INVH,20331993088,-7.004763508534009,0.07026649609854983
IQV,41331056640,-5.874535717742741,0.07635002082102645
IRM,34860048384,7.654676143638575,0.0800947773323073
JBHT,16856411136,-3.761503730780026,0.07651922328774041
JBL,13992305664,20.120759613664937,0.15738722511053707
JKHY,13219194880,5.462478023881116,0.06605360529384918
J,17065463808,13.745649101324997,0.06571905295985438
JNJ,384412155904,-4.153411045912552,0.032843587381191905
JCI,51002867712,11.297376344583503,0.052718991940242016
JPM,599617437696,-2.7950729333669275,0.08510833412349865
JNPR,12761650176,1.1215448707992686,0.014957440968768294
K,27766372352,0.48646550898825874,0.010030078090403443
KVUE,41846464512,-5.818966970148844,0.04056630423993187
KDP,49090457600,-2.870940922141385,0.03568863877737717
KEY,15527379968,3.399253564195601,0.09168794924997412
KEYS,26999822336,6.693179273496671,0.08212550501352646
KMB,47829532672,-3.5127044613558036,0.04396861658030324
KIM,15410200576,-1.846287197391658,0.05439020192847055
KMI,51757809664,10.416660834141684,0.06033921533288187
KKR,121105760256,10.881316156225218,0.07098192661096166
KLAC,105023791104,10.425560049929334,0.1336816272914648
KHC,41906716672,-3.8557542831220752,0.052881667066724904
KR,40515215360,7.754471203844146,0.10589953502755294
LHX,45772021760,5.2383627526623355,0.05976946563046814
LH,17855635456,-6.28002281522132,0.07040174650570577
LRCX,104997871616,10.321257242267539,0.13158078946572332
LW,10140143616,12.56926178812143,0.07668799757747188
LVS,38176636928,29.600000381469727,0.14487177760087916
LDOS,22446045184,8.575516634674518,0.04508918373246144
LEN,48667570176,0.5604937750998404,0.09813971021018636
LLY,822737174528,0.600036448928224,0.07353960999261418
LIN,224159006720,1.3734162679362774,0.042537323893332625
LYV,25901600768,17.710962811853502,0.061372037051457856
LKQ,10061644800,-4.402196952688498,0.08736237603636833
LMT,144933584896,5.4598713198496425,0.054911209728313905
L,16970086400,-3.938873839605448,0.06196500101652166
LOW,155024424960,11.661828866252561,0.045763659616791144
LULU,33958889472,11.263526454194722,0.11705980457222717
LYB,30590873600,-0.7174512702402736,0.0713348049313272
MTB,29646016512,5.178341957800832,0.09077511789659856
MRO,15724256256,5.557647375991716,0.10758818569214809
MPC,53546094592,-1.99693384798526,0.13588267206407653
MKTX,10415399936,7.0170782436174095,0.09898048862656092
MAR,72233172992,12.244626047852748,0.0673318927953296
MMC,110138589184,-2.8666842561631567,0.04073858658645939
MLM,32024748032,3.518510770140498,0.06403831174000288
MAS,18160498688,7.617691946321506,0.04744398325798059
MA,459201413120,2.046849924174384,0.04286680643560904
MTCH,9727800320,4.69054259967763,0.06347291518732076
MKC,21363931136,-4.336858124695876,0.058043513439416834
MCD,216565841920,3.642413072992945,0.03492207015445327
MCK,64201785344,-2.813006303663134,0.08390978737112506
MDT,113048354816,-2.736706336093257,0.045952315986126
MRK,275077595136,-5.970025821344851,0.05336456938794655
META,1499904999424,17.452803069036083,0.06896711714235314
MET,58323062784,10.333856750745326,0.06508176904967547
MTD,30799032320,4.816680765117459,0.10030047433520164
MGM,12093083648,13.84043461148777,0.09521696192362775
MCHP,41477197824,2.5195515239565607,0.11334305905523266
MU,113690198016,18.859400609201916,0.22368253676744507
MSFT,3082556014592,2.2158114481234645,0.0651850376916117
MAA,18360207360,-4.529014115664665,0.05085160334040273
MRNA,22444881920,-23.78279738355887,0.18967997988779237
MHK,9817233408,4.291265872788108,0.07711896744038584
MOH,19040897024,0.37377716869993066,0.09065392289093842
TAP,11190788096,-3.5216257675510003,0.07810237687655265
MDLZ,94641430528,-6.419232161037364,0.03499215904431778
MPWR,45004922880,10.422124599589347,0.13937201555744536
MNST,48474468352,-2.463539532223703,0.07885957182571285
MCO,85761564672,-2.332814930015552,0.06658051222107925
MS,173903757312,9.482580494657986,0.06224863133173107
MOS,8224047104,2.9928173024076967,0.13734534414023022
MSI,76398157824,4.338416559974165,0.037010732469735956
MSCI,46911021056,6.893646950434109,0.06114439904847445
NDAQ,41490481152,0.753664904434515,0.04758562085473482
NTAP,25915289600,10.427578304318445,0.06543904255775204
NFLX,309754134528,6.860920320391655,0.07833108985607828
NEM,60515459072,3.982650648949785,0.08543360564102448
NWSA,14951157760,-2.593986932941137,0.043180382593037116
NWS,14951160832,-1.591890869844845,0.04322833713961173
NEE,165455675392,-0.8498613384132063,0.08111124342682421
NKE,120226136064,1.6102639497997537,0.1285066694876925
NI,15303160832,2.0029840169320097,0.0372583958657787
NDSN,14313101312,1.1925925537529027,0.05885894694005919
NSC,54986547200,-5.2996381526176,0.06488655957835712
NTRS,18361155584,3.760249933951318,0.059287927792418316
NOC,77897400320,1.6100421753948257,0.04854473481114534
NCLH,9145572352,18.85713849748884,0.14068213073589986
NRG,19308912640,20.071868271528903,0.08798889613279791
NUE,35152130048,5.1021874360134065,0.08999258177762372
NVDA,3259791572992,24.81449973329007,0.15033003355151428
NVR,29419298816,4.475099297346001,0.0723329922755382
NXPI,59852066816,1.8907200758678089,0.10509507895709884
ORLY,67723395072,3.870928365116662,0.049324779021544585
OXY,49767821312,4.101187001020714,0.09116794376830527
ODFL,41179312128,1.2540862567821531,0.10313956453793938
OMC,19854460928,2.6086974633459286,0.05549793906770606
ON,30211948544,1.6428871590658958,0.13831136636282318
OKE,54669324288,1.6949125848287288,0.09318320960701972
ORCL,483189719040,24.647934718691914,0.15966952545345264
OTIS,40516141056,10.329407928861555,0.08348660048928824
PCAR,53890023424,8.244710677488941,0.07437443945609228
PKG,19339175936,5.280400487075649,0.04804722596688859
PLTR,92825206784,19.797695349442822,0.12042910385588299
PANW,115630325760,3.2204672236498157,0.10559249825908866
PARA,7473427456,1.8428668540283581,0.07592911980702094
PH,80719839232,8.12478691083113,0.05090592542529083
PAYX,49723506688,4.49251428419754,0.07273522424544021
PAYC,9185737728,-2.3684560550247817,0.07648706266218502
PYPL,82972303360,17.029568057446095,0.10192337779023608
PNR,15957316608,11.442443261666813,0.06044723549431291
PEP,233814540288,-4.360516395983511,0.046341209075297256
PFE,165354307584,-0.7820453703829808,0.06148543573936799
PCG,51388678144,-0.8076721439956789,0.055031140315461004
PM,184710250496,-6.7869706579884514,0.04572688165208679
PSX,55389237248,3.4070489714476904,0.0864118270678655
PNW,9849024512,-3.1180161051157955,0.05593346083556551
PNC,71891124224,-0.9583264849410433,0.07163302397903942
POOL,13961838592,5.327866217311608,0.07662612837250352
PPG,29682759680,0.8641223819243227,0.084219508870987
PPL,23697268736,-0.986435599170315,0.05662480632614453
PFG,19886118912,8.408034009704867,0.06573747775291833
PG,395127259136,-4.487103263678742,0.05305303941582781
PGR,145875419136,-0.9112225173608117,0.07175259540590158
PLD,110498209792,-8.376202427723129,0.05720049821032333
PRU,43154157568,5.158765082739276,0.06318842482271046
PEG,45327757312,13.14349656240839,0.06891267537244283
PTC,21384030208,6.078663148233677,0.07280363195085385
PSA,60895764480,-1.0128015813922475,0.061108206438385014
PHM,29088638976,6.512151723373473,0.08615585632521774
QRVO,9525022720,-4.61669339406893,0.1208674796744817
PWR,45476352000,23.43838136501909,0.0996494932559454
QCOM,185302761472,3.464571697087277,0.09263925435680924
DGX,16561742848,-3.571193691490789,0.05613950501497602
RL,12051549184,12.021420110150727,0.07558634297147972
RJF,25722281984,6.889176856549686,0.056023201122468474
RTX,164284645376,1.9313273911879363,0.05155013569896827
O,53567086592,-2.1476332734811425,0.04506968976766622
REG,12810936320,-5.7495951624474735,0.049115502436400935
REGN,110814838784,-12.186728110048714,0.08917890997461408
RF,20809943040,0.842574458917739,0.07708988718632434
RSG,63460577280,-1.5781809279112533,0.050821118072235535
RMD,34645581824,-5.409520809451987,0.09508920291896134
RVTY,15050814464,2.7534494646736105,0.08977708601703861
ROK,30200377344,2.665382319039296,0.08722251485529187
ROL,23876679680,-0.724930752029237,0.07574789737485733
ROP,58199404544,-1.8937894118967982,0.04588334249708175
ROST,47050485760,-5.948661291398158,0.08164982342101863
RCL,47208255488,14.432800246867524,0.09589173743635562
SPGI,162243543040,0.4885249816035504,0.049360605272642785
CRM,278740926464,18.640142350796065,0.09163770187963577
SBAC,25644967936,-0.5045268334357775,0.055875258732136925
SLB,62671736832,9.23038741974952,0.10051096719621631
STX,22869739520,7.213346607606989,0.08005464343934639
SRE,51671044096,-1.6035710054316432,0.05152030354959844
NOW,189800153088,7.763152666430444,0.09843751578683706
SHW,94193139712,2.6106073534868997,0.047862007258229096
SPG,62692352000,3.273021238486413,0.04480878261009513
SWKS,15355096064,-3.6769845293211527,0.11227316306544356
SJM,12426092544,-2.829090961262444,0.05789870178552217
SW,23951222784,3.7103612905085326,0.11102516761068705
SNA,15037750272,3.0394967011997167,0.04562689854305747
SOLV,11594089472,0.14918465752975613,0.09766953647852422
SO,97734156288,-0.0335857360046692,0.04373502090405289
LUV,18376144896,3.16179128332038,0.11227075474272641
SWK,16402792448,10.759952397782454,0.07793683404313245
SBUX,109025173504,4.337924346290949,0.08332922598698483
STT,26448773120,5.868988546242008,0.06263103776618283
STLD,19601111040,14.71013295084855,0.09862851412224638
STE,22407688192,-7.446028016006874,0.06591629704161456
SYK,133677301760,-3.3050306727822956,0.05248285361801297
SMCI,26555371520,10.644836202647383,0.29106521678549274
SYF,20231669760,6.269463509572301,0.12214465529355244
SNPS,79535185920,11.547743381727127,0.0947799334319386
SYY,37000048640,-3.9408287501182215,0.07780608666025851
TMUS,246388932608,8.125957434307711,0.06171676496611695
TROW,23728947200,2.9553771793861925,0.07059449897441497
TTWO,26807783424,-2.1622343426597537,0.07368539482118798
TPR,10535667712,9.614912370982582,0.08776798818606875
TRGP,34678173696,9.977073119637478,0.08921355633846355
TGT,69709348864,0.4847672515311986,0.07498174006612476
TEL,44369137664,0.8078981561753104,0.06999783464150985
TDY,20643528704,4.004617414627606,0.04212353352517635
TFX,11070256128,-4.117693688519062,0.060979472586292334
TER,21114974208,4.186793136886453,0.14285277222697115
TSLA,781089439744,13.053125801012328,0.15910566771158455
TXN,184627036160,0.5169799445185964,0.08625836111549491
TXT,15923981312,-2.1754137308908383,0.055887591639190104
TMO,227459530752,-4.024688338696036,0.06322818305231724
TJX,127956844544,-3.092169433688036,0.047127872059864837
TSCO,32759816192,11.331061510274946,0.0727508125406384
TT,89478152192,14.827690129467713,0.05547044876848834
TDG,77187964928,5.591929081400696,0.07728810514525158
TRV,52501626880,-4.462882411129105,0.08265536854835195
TRMB,15013907456,13.2019848787399,0.0939634428709343
TFC,56417968128,-1.1032803353065288,0.06278168159448662
TYL,25343318016,0.8336362690533441,0.047976581505733966
TSN,20741330944,-11.386436611073455,0.08794583895636347
USB,69068169216,-2.2094565556451498,0.07304191995382066
UBER,160028606464,9.126067104128989,0.11916109115101385
UDR,16569427968,-0.9434006723361019,0.056307629389164046
ULTA,17174249472,-4.4683853508589655,0.10266739643415798
UNP,144721084416,-5.396042777596663,0.05560916461805909
UAL,19733325824,23.097432454427082,0.14168683563144513
UPS,112177455104,1.6139057667991115,0.06716374053740636
URI,52889542656,14.910770923817788,0.07495793790505065
UNH,537041436672,-2.107382428983574,0.04797872598048811
UHS,14176555008,-6.185155113061964,0.08413233653415349
VLO,43680608256,1.6249199584637029,0.1274616965919498
VTR,25871607808,-2.774318099120289,0.06775329011696594
VLTO,27720351744,2.4568476517400475,0.04636452959322131
VRSN,18094063616,1.8850255821186723,0.0652149616518829
VRSK,38770663424,-0.37694374356701743,0.04817264424165489
VZ,185260965888,2.99555065061881,0.051140585727400684
VRTX,118453329920,-2.583257262330045,0.07078677394582823
VTRS,13510645760,1.7070941458192865,0.09319070345984594
VICI,33844533248,-4.548142019396598,0.0434257246856945
V,535039180800,-3.728859088513696,0.08047801122886858
VST,43962064896,70.72715716431223,0.2420959868750467
VMC,31455371264,2.7433897942969394,0.07317893526740461
WRB,21870266368,-3.2165709212789246,0.07469743178702751
GWW,50220163072,5.803695259444301,0.042304637360778025
WAB,31881555968,11.842431248709445,0.04905884731053567
WBA,7838537216,1.9079694635833409,0.13329050368946233
WMT,640728891392,3.0643946971858247,0.06835257282819344
DIS,167775223808,4.720405219839536,0.06295662378614035
WBD,18928744448,5.7534190203152225,0.2023966249744726
WM,83746414592,0.10552909662716065,0.052627529727939
WAT,21305579520,8.072868734075563,0.07862703547903445
WEC,29822054400,-0.5376366571252319,0.040308368031436975
WFC,195036020736,4.964277481036398,0.11671870967856554
WELL,76003401728,-2.0105278812333434,0.058879093798972285
WST,20781717504,-5.148491161744377,0.09162724801146774
WDC,22873247744,5.685988698114086,0.11357109112854541
WY,24081399808,9.38222698922849,0.07635750501366945
WMB,59654434816,9.928117977309062,0.0700256976825336
WTW,29749815296,-0.4823967185826308,0.05669681114808455
WYNN,11418856448,33.766730405323095,0.156999672731312
XEL,35083538432,-0.8820308056172963,0.03468533351946063
XYL,32596238336,3.7816096836848603,0.045508845095309565
YUM,37878546432,1.2627841396211383,0.07192446202787954
ZBRA,19031619584,12.514868862726267,0.07476937902964201
ZBH,20725663744,-2.91901663125011,0.05194049940388243
ZTS,84888166400,-2.274031558706865,0.04833563302547041
